tract_geoid,county_fips,tract_name,land_area_sqmi,centroid_lat,centroid_lon,name,total_population,female_50_54,female_55_59,female_60_61,female_62_64,female_65_66,female_67_69,female_70_74,population_below_poverty,poverty_universe,households_no_vehicle,households_vehicle_universe,state,county,tract,eligible_population,poverty_pct,no_vehicle_pct,population_density_per_sqmi
37047931201,37047,,30.641,34.1724021,-78.8558309,Census Tract 9312.01; Columbus County; North Carolina,4955,174,122,27,73,35,152,233,950,3808,42,1595,NC,047,931201,816,24.94747899159664,2.633228840125392,161.7114323945041
37047931202,37047,,25.896,34.1145872,-78.7951359,Census Tract 9312.02; Columbus County; North Carolina,1395,5,56,14,138,27,75,38,193,1395,2,651,NC,047,931202,353,13.835125448028673,0.30721966205837176,53.8693234476367
37047931301,37047,,78.538,34.0358164,-78.6654549,Census Tract 9313.01; Columbus County; North Carolina,1894,31,22,29,17,0,85,126,269,1894,142,925,NC,047,931301,310,14.202745512143611,15.35135135135135,24.11571468588454
37047931302,37047,,133.743,34.1544211,-78.5521252,Census Tract 9313.02; Columbus County; North Carolina,2843,87,75,197,43,0,16,120,697,2843,17,1105,NC,047,931302,538,24.51635596201196,1.5384615384615385,21.25718729204519
37049960101,37049,,16.715,35.0963314,-76.9793914,Census Tract 9601.01; Craven County; North Carolina,4202,179,190,125,143,108,76,202,284,4178,23,1886,NC,049,960101,1023,6.797510770703686,1.2195121951219512,251.39096619802572
37049960102,37049,,65.254,35.2022336,-77.0054376,Census Tract 9601.02; Craven County; North Carolina,4346,126,38,40,160,8,85,180,903,4306,42,2038,NC,049,960102,637,20.97073850441245,2.060843964671246,66.60128114751586
37049960201,37049,,62.357,35.2809736,-77.2045861,Census Tract 9602.01; Craven County; North Carolina,4023,81,87,44,51,39,244,69,338,4022,66,1696,NC,049,960201,615,8.403779214321233,3.891509433962264,64.51561171961448
37049960202,37049,,103.48,35.3219878,-77.1135068,Census Tract 9602.02; Craven County; North Carolina,4320,59,64,83,152,18,101,74,809,3556,97,1756,NC,049,960202,551,22.750281214848144,5.523917995444191,41.747197526091995
37049960301,37049,,74.239,35.1894497,-77.2101881,Census Tract 9603.01; Craven County; North Carolina,2549,55,168,19,133,22,81,47,350,2538,16,1043,NC,049,960301,525,13.790386130811664,1.5340364333652925,34.33505300448551
37049960302,37049,,95.013,35.238173,-77.3624857,Census Tract 9603.02; Craven County; North Carolina,3387,19,100,165,77,41,97,69,442,3381,43,1605,NC,049,960302,568,13.073055309080154,2.6791277258566977,35.64775346531527
37049960401,37049,,18.837,35.1136036,-77.1527876,Census Tract 9604.01; Craven County; North Carolina,4263,210,94,32,106,95,47,327,432,4002,113,2097,NC,049,960401,911,10.794602698650674,5.388650453028135,226.30992196209587
37049960402,37049,,3.48,35.0894163,-77.0954951,Census Tract 9604.02; Craven County; North Carolina,4198,89,56,29,129,63,117,155,719,4197,141,1645,NC,049,960402,638,17.13128425065523,8.571428571428571,1206.3218390804598
37049960403,37049,,2.972,35.0820082,-77.0919627,Census Tract 9604.03; Craven County; North Carolina,4032,104,172,62,205,79,187,174,142,4021,21,1823,NC,049,960403,983,3.531459835861726,1.151947339550192,1356.6621803499327
37049960404,37049,,4.018,35.0711096,-77.1618042,Census Tract 9604.04; Craven County; North Carolina,2901,109,105,15,72,81,108,169,231,2838,22,1338,NC,049,960404,659,8.13953488372093,1.6442451420029895,722.0009955201593
37049960501,37049,,8.686,35.1466909,-77.1426583,Census Tract 9605.01; Craven County; North Carolina,4308,163,64,68,65,74,155,221,487,4268,169,1945,NC,049,960501,810,11.41049671977507,8.688946015424165,495.97052728528666
37049960502,37049,,9.851,35.1518375,-77.1044713,Census Tract 9605.02; Craven County; North Carolina,4089,108,68,88,97,87,59,89,1092,3951,226,1789,NC,049,960502,596,27.638572513287777,12.632755729457797,415.0847629682265
37049960600,37049,,2.14,35.1154121,-77.0769298,Census Tract 9606; Craven County; North Carolina,5842,324,194,21,53,38,26,136,720,5637,232,2467,NC,049,960600,792,12.772751463544438,9.404134576408593,2729.9065420560746
37049960700,37049,,0.874,35.1050314,-77.0672539,Census Tract 9607; Craven County; North Carolina,1797,85,85,18,55,30,60,34,204,1794,69,893,NC,049,960700,367,11.37123745819398,7.726763717805151,2056.0640732265447
37049960800,37049,,0.833,35.1199892,-77.0479511,Census Tract 9608; Craven County; North Carolina,2721,50,62,18,73,23,143,118,990,2699,458,1240,NC,049,960800,487,36.680251945164876,36.935483870967744,3266.5066026410564
37049960900,37049,,0.778,35.1088154,-77.0386751,Census Tract 9609; Craven County; North Carolina,1771,57,98,37,33,18,51,107,615,1771,279,932,NC,049,960900,401,34.7261434217956,29.935622317596568,2276.349614395887
37049961002,37049,,4.58,35.0453686,-76.9980974,Census Tract 9610.02; Craven County; North Carolina,3926,83,78,57,186,127,72,132,466,3784,21,1686,NC,049,961002,735,12.315010570824525,1.2455516014234875,857.2052401746724
37049961003,37049,,11.049,35.0347768,-77.0236263,Census Tract 9610.03; Craven County; North Carolina,6728,260,157,84,106,109,264,209,344,6728,0,2987,NC,049,961003,1189,5.112960760998811,0.0,608.9238845144357
37049961004,37049,,45.731,34.9961832,-77.0520316,Census Tract 9610.04; Craven County; North Carolina,5371,216,247,140,99,67,54,130,589,5371,116,2251,NC,049,961004,953,10.966300502699683,5.153265215459796,117.44768319083335
37049961101,37049,,8.379,34.9754856,-76.9489615,Census Tract 9611.01; Craven County; North Carolina,6044,58,139,80,204,59,75,170,550,6044,16,2152,NC,049,961101,785,9.099933818663137,0.7434944237918215,721.327127342165
37049961102,37049,,77.003,34.8854343,-77.0300814,Census Tract 9611.02; Craven County; North Carolina,3406,65,153,54,67,33,98,33,362,3406,34,1471,NC,049,961102,503,10.628302994715208,2.311352821210061,44.23204290741919
37049961201,37049,,5.415,34.9371448,-76.9171446,Census Tract 9612.01; Craven County; North Carolina,3013,4,65,0,39,14,0,0,317,3005,104,1023,NC,049,961201,122,10.549084858569051,10.166177908113392,556.4173591874422
37049961202,37049,,12.066,34.9263389,-76.8707029,Census Tract 9612.02; Craven County; North Carolina,3367,29,5,0,0,0,0,0,206,709,0,265,NC,049,961202,34,29.055007052186177,0.0,279.04856621912813
37049961301,37049,,10.223,34.8541188,-76.9237308,Census Tract 9613.01; Craven County; North Carolina,3398,77,86,21,66,38,21,16,427,3371,48,1214,NC,049,961301,325,12.666864431919311,3.9538714991762767,332.3877531057419
37049961302,37049,,13.735,34.8607796,-76.8419004,Census Tract 9613.02; Craven County; North Carolina,4312,128,75,77,199,33,15,66,776,4252,336,2009,NC,049,961302,593,18.250235183443085,16.72473867595819,313.94248270840916
37049961303,37049,,48.835,34.9105699,-76.7705881,Census Tract 9613.03; Craven County; North Carolina,4298,36,176,83,51,72,40,108,648,4298,17,1620,NC,049,961303,566,15.076779897626803,1.0493827160493827,88.01064810074742
37051000200,37051,,2.62,35.037946,-78.8710644,Census Tract 2; Cumberland County; North Carolina,2156,53,56,58,67,31,41,27,1189,2144,395,1002,NC,051,000200,333,55.457089552238806,39.421157684630735,822.9007633587786
37051000500,37051,,1.698,35.0251676,-78.9012206,Census Tract 5; Cumberland County; North Carolina,2292,33,103,15,56,54,9,55,873,2292,130,915,NC,051,000500,325,38.089005235602095,14.207650273224044,1349.8233215547702
37051000600,37051,,1.959,35.033846,-78.9166025,Census Tract 6; Cumberland County; North Carolina,5447,135,223,141,74,44,157,207,926,5304,257,2460,NC,051,000600,981,17.458521870286575,10.447154471544716,2780.500255232261
37051000701,37051,,2.456,35.0527315,-78.9350377,Census Tract 7.01; Cumberland County; North Carolina,5820,186,111,115,82,37,148,157,449,5760,138,2400,NC,051,000701,836,7.795138888888889,5.75,2369.7068403908797
37051000702,37051,,1.356,35.0437795,-78.9113764,Census Tract 7.02; Cumberland County; North Carolina,2027,86,77,44,11,80,33,42,275,2027,64,926,NC,051,000702,373,13.56684755796744,6.911447084233261,1494.8377581120942
37051000800,37051,,0.995,35.060178,-78.8960324,Census Tract 8; Cumberland County; North Carolina,2354,81,85,12,78,39,30,62,266,2354,109,1265,NC,051,000800,387,11.299915038232795,8.616600790513834,2365.829145728643
37051000900,37051,,1.792,35.0721808,-78.9141409,Census Tract 9; Cumberland County; North Carolina,4336,208,114,87,78,66,145,159,296,4226,160,2271,NC,051,000900,857,7.004259346900142,7.045354469396742,2419.642857142857
37051001000,37051,,1.377,35.0831932,-78.911051,Census Tract 10; Cumberland County; North Carolina,2640,64,50,15,51,64,32,29,781,2182,410,1155,NC,051,001000,305,35.79285059578368,35.497835497835496,1917.2113289760348
37051001100,37051,,1.665,35.0894671,-78.8958375,Census Tract 11; Cumberland County; North Carolina,3702,118,52,39,33,42,26,137,792,2961,153,1334,NC,051,001100,447,26.747720364741642,11.469265367316341,2223.423423423423
37051001200,37051,,2.977,35.0923332,-78.8814347,Census Tract 12; Cumberland County; North Carolina,5822,110,148,61,180,87,177,73,974,5662,612,2612,NC,051,001200,836,17.202401978099612,23.43032159264931,1955.660060463554
37051001401,37051,,22.009,35.012424,-78.8033925,Census Tract 14.01; Cumberland County; North Carolina,3398,72,194,93,42,89,85,180,584,3309,99,1561,NC,051,001401,755,17.64883650649743,6.342088404868674,154.39138534235994
37051001402,37051,,4.241,35.0402737,-78.8395153,Census Tract 14.02; Cumberland County; North Carolina,2384,66,63,39,20,0,44,37,836,2376,181,996,NC,051,001402,269,35.18518518518518,18.17269076305221,562.1315727422779
37051001500,37051,,15.176,34.9854018,-78.8832938,Census Tract 15; Cumberland County; North Carolina,2855,93,81,22,51,23,18,62,288,2684,126,1046,NC,051,001500,350,10.730253353204173,12.045889101338432,188.12598840274117
37051001603,37051,,2.963,35.0010221,-78.9229533,Census Tract 16.03; Cumberland County; North Carolina,3706,101,131,38,91,62,121,69,969,3692,119,1428,NC,051,001603,613,26.24593716143012,8.333333333333334,1250.759365507931
37051001604,37051,,2.882,34.9927439,-78.9131949,Census Tract 16.04; Cumberland County; North Carolina,8579,291,171,106,91,108,141,89,2216,8472,210,2967,NC,051,001604,997,26.15675165250236,7.077856420626896,2976.7522553782096
37051001605,37051,,2.035,34.9750562,-78.9612332,Census Tract 16.05; Cumberland County; North Carolina,3965,143,175,89,40,57,63,56,698,3925,79,1489,NC,051,001605,623,17.78343949044586,5.305574210879785,1948.4029484029484
37051001606,37051,,2.021,34.9691219,-78.932713,Census Tract 16.06; Cumberland County; North Carolina,3690,202,148,49,28,27,61,100,481,3378,60,1328,NC,051,001606,615,14.239194789816459,4.518072289156627,1825.8287976249383
37051001701,37051,,1.177,35.0228247,-78.938218,Census Tract 17.01; Cumberland County; North Carolina,2774,101,98,30,56,39,14,52,827,2774,50,1079,NC,051,001701,390,29.812545061283345,4.633920296570899,2356.8394222599827
37051001702,37051,,2.091,35.0038327,-78.9449592,Census Tract 17.02; Cumberland County; North Carolina,5260,165,123,87,57,65,74,21,1022,5260,104,2035,NC,051,001702,592,19.429657794676807,5.11056511056511,2515.5428024868484
37051001800,37051,,1.538,35.0352611,-78.9412608,Census Tract 18; Cumberland County; North Carolina,2366,72,87,23,25,44,31,94,632,2331,105,1058,NC,051,001800,376,27.112827112827112,9.92438563327032,1538.3615084525356
37051001901,37051,,1.375,34.9984406,-78.9658174,Census Tract 19.01; Cumberland County; North Carolina,2174,96,106,32,26,22,21,27,456,2165,99,912,NC,051,001901,330,21.062355658198616,10.855263157894736,1581.090909090909
37051001902,37051,,1.487,35.0242949,-78.9569863,Census Tract 19.02; Cumberland County; North Carolina,4513,101,236,40,83,16,35,133,854,4351,61,1780,NC,051,001902,644,19.627671799586302,3.4269662921348316,3034.9697377269667
37051001903,37051,,1.64,35.0253629,-78.9682769,Census Tract 19.03; Cumberland County; North Carolina,3698,124,121,26,118,101,63,75,881,3671,61,1697,NC,051,001903,628,23.998910378643423,3.5945786682380674,2254.878048780488
37051002001,37051,,2.221,35.0691784,-78.9639673,Census Tract 20.01; Cumberland County; North Carolina,3427,37,79,37,83,30,31,42,596,3427,48,1495,NC,051,002001,339,17.391304347826086,3.210702341137124,1542.9986492570913
37051002002,37051,,1.387,35.0504815,-78.9629127,Census Tract 20.02; Cumberland County; North Carolina,4576,62,71,47,36,100,121,42,845,4560,117,2031,NC,051,002002,479,18.530701754385966,5.760709010339734,3299.206921413122
37051002100,37051,,2.263,35.0714297,-78.9369374,Census Tract 21; Cumberland County; North Carolina,4280,116,77,43,45,33,60,112,470,4273,226,2055,NC,051,002100,486,10.999297917154225,10.997566909975669,1891.2947414935927
37051002200,37051,,2.015,35.0963021,-78.9647578,Census Tract 22; Cumberland County; North Carolina,2537,72,35,23,86,15,5,29,225,2537,126,1425,NC,051,002200,265,8.868742609381158,8.842105263157896,1259.0570719602977
37051002301,37051,,1.109,35.0928507,-78.9373372,Census Tract 23.01; Cumberland County; North Carolina,3391,51,45,151,77,45,36,90,1106,3368,203,1665,NC,051,002301,495,32.83847980997625,12.192192192192191,3057.7096483318305
37051002302,37051,,1.591,35.1012348,-78.945928,Census Tract 23.02; Cumberland County; North Carolina,873,65,14,0,0,5,18,25,396,862,136,420,NC,051,002302,127,45.93967517401392,32.38095238095238,548.7115021998743
37051002401,37051,,1.316,35.1083189,-78.9316079,Census Tract 24.01; Cumberland County; North Carolina,1474,43,69,13,25,18,23,29,593,1474,123,663,NC,051,002401,220,40.23066485753053,18.552036199095024,1120.0607902735562
37051002402,37051,,1.812,35.1071809,-78.9175357,Census Tract 24.02; Cumberland County; North Carolina,3554,103,123,41,184,10,91,84,935,3492,149,1788,NC,051,002402,636,26.77548682703322,8.333333333333334,1961.3686534216336
37051002501,37051,,2.951,35.1157425,-78.8978766,Census Tract 25.01; Cumberland County; North Carolina,8403,277,254,45,141,135,209,111,1883,8372,107,3146,NC,051,002501,1172,22.49163879598662,3.4011443102352192,2847.5093188749574
37051002503,37051,,1.692,35.135922,-78.8847111,Census Tract 25.03; Cumberland County; North Carolina,4916,45,141,49,135,51,94,65,1199,4916,90,2311,NC,051,002503,580,24.38974776240846,3.8944180008654263,2905.437352245863
37051002504,37051,,6.15,35.1588882,-78.8988014,Census Tract 25.04; Cumberland County; North Carolina,8519,343,175,84,159,58,75,147,1287,8492,43,3063,NC,051,002504,1041,15.155440414507773,1.4038524322559582,1385.2032520325201
37051002505,37051,,2.53,35.118899,-78.8687018,Census Tract 25.05; Cumberland County; North Carolina,3647,47,66,30,120,19,34,73,970,3066,192,1339,NC,051,002505,389,31.637312459230266,14.339058999253174,1441.501976284585
37051002506,37051,,1.935,35.1458412,-78.8630749,Census Tract 25.06; Cumberland County; North Carolina,3362,74,48,9,27,34,23,53,364,3362,129,1622,NC,051,002506,268,10.826888756692444,7.953144266337855,1737.4677002583978
37051002600,37051,,55.821,35.1539086,-78.7702374,Census Tract 26; Cumberland County; North Carolina,4853,107,278,84,88,44,163,163,657,4781,54,1915,NC,051,002600,927,13.741895001045807,2.8198433420365534,86.9386073341574
37051002701,37051,,47.216,35.1326337,-78.6864703,Census Tract 27.01; Cumberland County; North Carolina,3481,112,134,26,35,67,38,62,479,3384,78,1088,NC,051,002701,474,14.1548463356974,7.169117647058823,73.7250084717045
37051002702,37051,,14.465,35.0631798,-78.7617011,Census Tract 27.02; Cumberland County; North Carolina,6145,397,216,100,115,103,75,158,601,6097,73,2222,NC,051,002702,1164,9.857306872232245,3.2853285328532853,424.81852748012443
37051002801,37051,,29.278,35.003594,-78.7214774,Census Tract 28.01; Cumberland County; North Carolina,4640,127,165,92,52,29,50,111,550,4640,40,1689,NC,051,002801,626,11.85344827586207,2.3682652457075193,158.4807705444361
37051002802,37051,,13.213,35.0317887,-78.6837135,Census Tract 28.02; Cumberland County; North Carolina,2456,53,19,97,57,49,30,50,283,2456,9,955,NC,051,002802,355,11.522801302931596,0.9424083769633508,185.87754484220088
37051002900,37051,,117.053,34.8984984,-78.6772362,Census Tract 29; Cumberland County; North Carolina,4404,68,101,95,202,83,82,86,722,4385,57,1839,NC,051,002900,717,16.46522234891676,3.099510603588907,37.623982298616866
37051003002,37051,,22.139,34.9222106,-78.8228948,Census Tract 30.02; Cumberland County; North Carolina,2337,76,117,48,54,10,68,53,363,2337,26,955,NC,051,003002,426,15.532734274711169,2.722513089005236,105.56032341117485
37051003003,37051,,18.515,34.9062379,-78.9072514,Census Tract 30.03; Cumberland County; North Carolina,7599,154,285,82,165,154,64,100,585,7599,77,2370,NC,051,003003,1004,7.698381365969206,3.2489451476793247,410.4239805563057
37051003004,37051,,18.256,34.8852267,-78.8689318,Census Tract 30.04; Cumberland County; North Carolina,8340,235,411,80,79,82,234,107,574,8335,137,2773,NC,051,003004,1228,6.886622675464907,4.940497655968265,456.83610867659945
37051003102,37051,,5.761,34.9629983,-79.0216412,Census Tract 31.02; Cumberland County; North Carolina,6161,171,161,16,129,77,106,42,603,6072,52,2206,NC,051,003102,702,9.930830039525691,2.357207615593835,1069.432390210033
37051003103,37051,,3.683,34.9619383,-78.9848678,Census Tract 31.03; Cumberland County; North Carolina,6205,183,228,116,69,18,111,152,700,6181,128,2302,NC,051,003103,877,11.325028312570781,5.560382276281494,1684.7678522943254
37051003105,37051,,3.884,34.9469395,-78.9604581,Census Tract 31.05; Cumberland County; North Carolina,4349,121,131,83,63,20,27,76,745,4349,22,1599,NC,051,003105,521,17.130374798804322,1.3758599124452784,1119.7219361483008
37051003106,37051,,4.36,34.9340937,-78.9513522,Census Tract 31.06; Cumberland County; North Carolina,2198,133,69,28,39,16,36,25,480,2168,19,760,NC,051,003106,346,22.14022140221402,2.5,504.1284403669724
37051003203,37051,,1.884,35.0268143,-78.9798186,Census Tract 32.03; Cumberland County; North Carolina,5029,174,203,43,53,32,49,169,1006,5029,89,2130,NC,051,003203,723,20.003976933784053,4.178403755868545,2669.32059447983
