point_id,county_fips,latitude,longitude,weight
tract-37165010102,37165,34.7613053,-79.5044027,908
tract-37165010200,37165,34.7918008,-79.462944,577
tract-37165010300,37165,34.7525875,-79.4447996,472
tract-37165010400,37165,34.723856,-79.4261268,479
tract-37165010501,37165,34.7591752,-79.5883267,508
tract-37165010502,37165,34.8269479,-79.5795378,550
tract-37165010601,37165,34.8581548,-79.414398,573
tract-37165010602,37165,34.94973,-79.4851338,581
tract-37167930101,37167,35.4359413,-80.2962845,586
tract-37167930102,37167,35.4400369,-80.1780208,678
tract-37167930200,37167,35.3625354,-80.1078462,733
tract-37167930300,37167,35.3882141,-80.1858131,516
tract-37167930500,37167,35.3779417,-80.2365242,465
tract-37167930700,37167,35.3271654,-80.3153331,602
tract-37167930801,37167,35.2804852,-80.4049663,1116
tract-37167930802,37167,35.2021827,-80.4345538,785
tract-37167930901,37167,35.2103653,-80.3210677,537
tract-37167930902,37167,35.2592609,-80.339919,691
tract-37167931001,37167,35.2218549,-80.2154336,397
tract-37167931002,37167,35.3026406,-80.1593746,488
tract-37167931101,37167,35.2619294,-80.132299,367
tract-37167931102,37167,35.2078597,-80.1240923,574
tract-37167931202,37167,35.334863,-80.2369152,508
tract-37167931203,37167,35.346916,-80.187144,525
tract-37167931204,37167,35.3604346,-80.1904396,741
tract-37169070101,37169,36.3854332,-80.0859336,700
tract-37169070102,37169,36.4819219,-80.1177073,614
tract-37169070200,37169,36.4620598,-80.245113,711
tract-37169070301,37169,36.5026502,-80.364396,440
tract-37169070302,37169,36.427251,-80.3922429,450
tract-37169070400,37169,36.3483161,-80.3955283,1123
tract-37169070503,37169,36.2982318,-80.3524014,826
tract-37169070504,37169,36.3020151,-80.3151987,589
tract-37169070505,37169,36.2851655,-80.4023024,856
tract-37169070506,37169,36.2686345,-80.3655173,490
tract-37169070600,37169,36.3254971,-80.2035739,847
tract-37169070701,37169,36.2934346,-80.1705891,651
tract-37169070702,37169,36.3094561,-80.0960541,371
tract-37171930101,37171,36.521172,-80.4749297,353
tract-37171930102,37171,36.4348377,-80.5106658,992
tract-37171930201,37171,36.5382079,-80.5338818,664
tract-37171930202,37171,36.4691666,-80.5706791,574
tract-37171930301,37171,36.5398684,-80.5962176,281
tract-37171930302,37171,36.5139359,-80.6057706,513
tract-37171930400,37171,36.492451,-80.6077456,464
tract-37171930501,37171,36.5406504,-80.6563985,352
tract-37171930502,37171,36.5060832,-80.6363605,478
tract-37171930600,37171,36.4688316,-80.6377974,481
tract-37171930700,37171,36.5138202,-80.7124616,761
tract-37171930802,37171,36.3813323,-80.8662001,416
tract-37171930803,37171,36.487531,-80.8740743,540
tract-37171930804,37171,36.4794188,-80.8050749,462
tract-37171930901,37171,36.2700923,-80.8561546,735
tract-37171930902,37171,36.3014527,-80.8227531,317
tract-37171931001,37171,36.414915,-80.679797,413
tract-37171931002,37171,36.3902385,-80.7392555,646
tract-37171931003,37171,36.3136618,-80.7450269,573
tract-37171931101,37171,36.3988433,-80.6047332,467
tract-37171931102,37171,36.3108208,-80.6144359,654
tract-37171931103,37171,36.2961037,-80.4972325,483
tract-37171931200,37171,36.3644183,-80.4875968,695
tract-37173940100,37173,35.5187395,-83.2888398,699
tract-37173960200,37173,35.4475229,-83.4220218,544
tract-37173960301,37173,35.4180605,-83.5331722,610
tract-37173960302,37173,35.3656664,-83.4140131,609
tract-37175960100,37175,35.325018,-82.7071843,630
tract-37175960201,37175,35.2401417,-82.8000581,260
tract-37175960202,37175,35.2613316,-82.7511075,583
tract-37175960301,37175,35.2424641,-82.7131456,684
tract-37175960302,37175,35.202514,-82.7553229,768
tract-37175960401,37175,35.2335552,-82.6590016,1011
tract-37175960403,37175,35.1272135,-82.7230437,807
tract-37175960404,37175,35.1710514,-82.6513395,403
tract-37175960501,37175,35.1252393,-82.8064425,558
tract-37175960502,37175,35.2384835,-82.8590334,504
tract-37175960601,37175,35.0814213,-82.9429903,234
tract-37175960602,37175,35.1642798,-82.9424503,217
tract-37177960100,37177,35.8704196,-76.1653454,531
tract-37179020100,37179,35.096438,-80.359179,1191
tract-37179020203,37179,35.1743251,-80.5614853,930
tract-37179020204,37179,35.1426575,-80.4951961,613
tract-37179020205,37179,35.0830084,-80.5571871,531
tract-37179020206,37179,35.0813797,-80.5060805,674
tract-37179020305,37179,35.1013486,-80.5952805,1104
tract-37179020307,37179,35.0323038,-80.6313097,1175
tract-37179020308,37179,34.9929515,-80.6410664,895
tract-37179020309,37179,35.13181,-80.6199839,533
tract-37179020310,37179,35.1222951,-80.6326957,752
tract-37179020312,37179,35.0837483,-80.6592068,550
tract-37179020313,37179,35.0786034,-80.6773785,325
tract-37179020314,37179,35.0740104,-80.703883,838
tract-37179020315,37179,35.0453229,-80.6942415,606
tract-37179020316,37179,35.0493981,-80.6715276,879
tract-37179020317,37179,35.0314519,-80.6626738,854
tract-37179020318,37179,35.0872315,-80.6376166,648
tract-37179020319,37179,35.1083213,-80.6513153,472
tract-37179020320,37179,35.0768941,-80.6248454,371
tract-37179020321,37179,35.0609916,-80.6101594,624
tract-37179020401,37179,35.0237736,-80.5546358,857
tract-37179020403,37179,34.9943676,-80.5938649,684
tract-37179020405,37179,35.0194615,-80.5834165,202
tract-37179020406,37179,34.9940151,-80.5537514,364
tract-37179020501,37179,34.9695439,-80.5777153,994
tract-37179020502,37179,34.9506947,-80.5630541,842
tract-37179020601,37179,35.0018953,-80.4971779,741
tract-37179020602,37179,34.9535372,-80.530241,645
tract-37179020701,37179,35.0177952,-80.4516641,595
tract-37179020702,37179,34.9362748,-80.4429642,701
tract-37179020800,37179,34.9688372,-80.3330504,839
tract-37179020901,37179,34.8637965,-80.4247764,1068
tract-37179020902,37179,34.8477552,-80.6116346,1326
tract-37179021004,37179,34.9568405,-80.692727,1288
tract-37179021005,37179,34.9236171,-80.6339834,736
tract-37179021006,37179,35.0176378,-80.7837618,914
tract-37179021007,37179,34.9998363,-80.8045432,965
tract-37179021009,37179,34.9747666,-80.7536853,525
tract-37179021012,37179,34.9555521,-80.7301315,765
tract-37179021013,37179,34.9346059,-80.7579066,1132
tract-37179021014,37179,34.9132677,-80.7344996,426
tract-37179021015,37179,34.8644931,-80.7502614,911
tract-37179021016,37179,34.979408,-80.7942923,515
tract-37179021017,37179,34.9575102,-80.7840313,828
tract-37179021018,37179,35.0125084,-80.749915,713
tract-37179021019,37179,35.0462281,-80.7296021,969
tract-37179021020,37179,34.9923322,-80.6963837,597
tract-37179021021,37179,35.0098062,-80.7044534,426
tract-37181960100,37181,36.4276144,-78.3449351,815
tract-37181960200,37181,36.4836787,-78.4408778,778
tract-37181960300,37181,36.3463926,-78.4631693,926
tract-37181960400,37181,36.319355,-78.4360393,823
tract-37181960500,37181,36.3331012,-78.4123046,868
tract-37181960600,37181,36.3439027,-78.3729411,125
tract-37181960700,37181,36.3226964,-78.3943158,680
tract-37181960800,37181,36.3000408,-78.4028631,278
tract-37181960901,37181,36.2745633,-78.3398178,301
tract-37181960902,37181,36.3376829,-78.3103897,206
tract-37181960903,37181,36.3000766,-78.3332926,539
tract-37181961000,37181,36.2320332,-78.4362328,796
tract-37183050100,37183,35.7806867,-78.6392921,286
tract-37183050300,37183,35.7905875,-78.6481734,425
tract-37183050400,37183,35.7959372,-78.635487,297
tract-37183050500,37183,35.7972616,-78.6203634,352
tract-37183050600,37183,35.7849873,-78.6210561,295
tract-37183050700,37183,35.7739244,-78.6207333,392
tract-37183050800,37183,35.7644588,-78.6256548,404
tract-37183050900,37183,35.7668872,-78.637866,240
tract-37183051000,37183,35.774008,-78.6481695,243
tract-37183051101,37183,35.7880125,-78.6883195,149
tract-37183051102,37183,35.7819418,-78.665827,101
tract-37183051200,37183,35.7898429,-78.6587308,318
tract-37183051400,37183,35.7959575,-78.6731798,649
tract-37183051501,37183,35.8260553,-78.6740845,552
tract-37183051502,37183,35.8087069,-78.6831384,287
tract-37183051600,37183,35.806999,-78.6594977,868
tract-37183051700,37183,35.8213404,-78.6579511,775
tract-37183051800,37183,35.808813,-78.6307951,662
tract-37183051900,37183,35.7909911,-78.6021439,713
tract-37183052001,37183,35.7795509,-78.5910813,444
tract-37183052002,37183,35.7668765,-78.5975566,570
tract-37183052101,37183,35.7439038,-78.6210255,1391
tract-37183052102,37183,35.7507549,-78.5987198,846
tract-37183052303,37183,35.7459374,-78.6859961,186
tract-37183052304,37183,35.7523655,-78.6776078,441
tract-37183052305,37183,35.7658117,-78.673369,220
tract-37183052306,37183,35.7509946,-78.7073043,101
tract-37183052307,37183,35.7606333,-78.6997186,191
tract-37183052401,37183,35.8033747,-78.7221086,550
tract-37183052404,37183,35.7714479,-78.7048399,278
tract-37183052407,37183,35.7846005,-78.7100677,436
tract-37183052408,37183,35.7798637,-78.6926895,250
tract-37183052409,37183,35.7778912,-78.6840191,68
tract-37183052410,37183,35.7766572,-78.7260251,174
tract-37183052411,37183,35.7810871,-78.7398022,540
tract-37183052504,37183,35.8230939,-78.6950589,999
tract-37183052505,37183,35.8474136,-78.6720248,405
tract-37183052506,37183,35.8545202,-78.6899932,290
tract-37183052507,37183,35.8502768,-78.7038641,498
tract-37183052508,37183,35.8402135,-78.700628,404
tract-37183052509,37183,35.8255626,-78.7175059,452
tract-37183052601,37183,35.8440367,-78.6530628,551
tract-37183052602,37183,35.8439384,-78.6343311,567
tract-37183052603,37183,35.8291119,-78.6420368,423
tract-37183052701,37183,35.8339214,-78.6206175,706
tract-37183052704,37183,35.8408976,-78.5922622,711
tract-37183052705,37183,35.8261154,-78.5989928,327
tract-37183052706,37183,35.8088324,-78.5897469,656
tract-37183052707,37183,35.8171394,-78.5739038,1319
tract-37183052801,37183,35.6854205,-78.6318857,798
tract-37183052802,37183,35.7060065,-78.6446074,800
tract-37183052807,37183,35.7066482,-78.5146355,1681
tract-37183052809,37183,35.666154,-78.5475876,414
tract-37183052810,37183,35.7318958,-78.5350497,1397
tract-37183052811,37183,35.75106,-78.557097,1336
tract-37183052812,37183,35.678241,-78.6151557,923
tract-37183052813,37183,35.6542685,-78.5811196,412
tract-37183052814,37183,35.6825203,-78.5917188,738
tract-37183052815,37183,35.7164113,-78.6050764,725
tract-37183052816,37183,35.7343891,-78.5945654,594
tract-37183052901,37183,35.5648205,-78.6648754,580
tract-37183052902,37183,35.6205168,-78.6129597,989
tract-37183052903,37183,35.6573701,-78.6383054,660
tract-37183052905,37183,35.602268,-78.6713405,846
tract-37183052906,37183,35.6226845,-78.6523913,899
tract-37183053003,37183,35.7491524,-78.7480848,816
tract-37183053004,37183,35.7348869,-78.7679969,619
tract-37183053005,37183,35.7134961,-78.7730897,993
tract-37183053006,37183,35.6932144,-78.7438873,800
tract-37183053007,37183,35.7133613,-78.7294404,810
tract-37183053009,37183,35.6993144,-78.675177,1299
tract-37183053010,37183,35.7131575,-78.699942,880
tract-37183053011,37183,35.7596568,-78.7222107,353
tract-37183053105,37183,35.6081409,-78.7883312,569
tract-37183053106,37183,35.5862109,-78.8216597,564
tract-37183053109,37183,35.5937566,-78.7388501,1721
tract-37183053110,37183,35.619225,-78.708027,1119
tract-37183053111,37183,35.6535912,-78.7257107,775
tract-37183053112,37183,35.5648266,-78.7891242,1410
tract-37183053113,37183,35.5688812,-78.8252942,890
tract-37183053114,37183,35.5694713,-78.7606492,1258
tract-37183053115,37183,35.5418073,-78.7159892,349
tract-37183053202,37183,35.6480941,-78.7993293,1114
tract-37183053203,37183,35.6666267,-78.8171344,1240
tract-37183053204,37183,35.647668,-78.8323251,760
tract-37183053205,37183,35.6275663,-78.806737,766
tract-37183053206,37183,35.6148819,-78.8328307,723
tract-37183053208,37183,35.6477804,-78.8931234,1478
tract-37183053209,37183,35.6027831,-78.9313013,259
tract-37183053210,37183,35.6788182,-78.7685957,727
tract-37183053211,37183,35.6470712,-78.7649521,1085
tract-37183053405,37183,35.7223575,-78.7974898,994
tract-37183053408,37183,35.7806726,-78.858594,522
tract-37183053409,37183,35.7666779,-78.8611014,1320
tract-37183053410,37183,35.8090746,-78.914831,708
tract-37183053411,37183,35.7978112,-78.8970079,1944
tract-37183053415,37183,35.7463889,-78.8830086,650
tract-37183053417,37183,35.7074219,-78.868582,525
tract-37183053419,37183,35.7342995,-78.8164556,706
tract-37183053421,37183,35.6893534,-78.7940717,935
tract-37183053422,37183,35.7776929,-78.8307704,277
tract-37183053423,37183,35.769796,-78.8103968,386
tract-37183053424,37183,35.7679479,-78.8374741,867
tract-37183053425,37183,35.78691,-78.8433042,402
tract-37183053426,37183,35.7632791,-78.910649,718
tract-37183053427,37183,35.7367656,-78.9238841,786
tract-37183053428,37183,35.6960308,-78.932739,1825
tract-37183053429,37183,35.742995,-78.848942,518
tract-37183053430,37183,35.7525821,-78.85737,581
tract-37183053431,37183,35.7006001,-78.8209524,509
tract-37183053432,37183,35.6847767,-78.8531823,341
tract-37183053433,37183,35.7255241,-78.881843,876
tract-37183053434,37183,35.7286286,-78.8671636,537
tract-37183053435,37183,35.7456823,-78.8308572,566
tract-37183053436,37183,35.7309289,-78.8430635,443
tract-37183053505,37183,35.7568038,-78.7598576,622
tract-37183053506,37183,35.7586522,-78.7717669,1177
tract-37183053507,37183,35.7793034,-78.790329,532
tract-37183053509,37183,35.7501257,-78.8043542,930
tract-37183053512,37183,35.8258367,-78.7805364,1244
tract-37183053513,37183,35.8009623,-78.7889857,496
tract-37183053516,37183,35.7716349,-78.7517408,503
tract-37183053517,37183,35.780801,-78.7595116,499
tract-37183053518,37183,35.7634579,-78.8071658,689
tract-37183053519,37183,35.7653692,-78.790295,603
tract-37183053520,37183,35.8002556,-78.7751998,539
tract-37183053521,37183,35.8089553,-78.7485228,715
tract-37183053522,37183,35.813733,-78.8115922,820
tract-37183053523,37183,35.7954503,-78.819312,1078
tract-37183053524,37183,35.7865359,-78.8009413,682
tract-37183053525,37183,35.7785201,-78.8177286,561
tract-37183053603,37183,35.8037837,-78.8618008,591
tract-37183053604,37183,35.8015105,-78.8538326,857
tract-37183053608,37183,35.8545012,-78.8543914,858
tract-37183053609,37183,35.8408048,-78.817459,145
tract-37183053611,37183,35.8257558,-78.8412868,672
tract-37183053612,37183,35.8332439,-78.8340966,254
tract-37183053613,37183,35.9117755,-78.7903587,976
tract-37183053614,37183,35.9090523,-78.8037616,338
tract-37183053615,37183,35.8908583,-78.8059492,488
tract-37183053616,37183,35.8044988,-78.8396244,962
tract-37183053617,37183,35.8318372,-78.8971478,950
tract-37183053618,37183,35.8548498,-78.9015239,421
tract-37183053619,37183,35.8552147,-78.88092,78
tract-37183053620,37183,35.834767,-78.8664073,790
tract-37183053711,37183,35.8947355,-78.7099861,709
tract-37183053712,37183,35.8968975,-78.6915427,636
tract-37183053713,37183,35.8818822,-78.6969081,453
tract-37183053714,37183,35.8737089,-78.6862502,741
tract-37183053715,37183,35.8644311,-78.6684705,702
tract-37183053716,37183,35.8610519,-78.6499927,726
tract-37183053717,37183,35.9114297,-78.7624255,683
tract-37183053718,37183,35.9144309,-78.7450179,426
tract-37183053719,37183,35.9255428,-78.7475858,544
tract-37183053720,37183,35.9421439,-78.719318,847
tract-37183053721,37183,35.9203025,-78.715151,794
tract-37183053722,37183,35.8923677,-78.6704743,880
tract-37183053723,37183,35.8930818,-78.6567745,867
tract-37183053724,37183,35.897925,-78.7499213,777
tract-37183053725,37183,35.8823934,-78.7179671,678
tract-37183053726,37183,35.8663491,-78.7091843,427
tract-37183053727,37183,35.8662756,-78.7324275,826
tract-37183053728,37183,35.8619248,-78.7194014,327
tract-37183053729,37183,35.8796416,-78.6641413,642
tract-37183053730,37183,35.8734966,-78.6459196,242
tract-37183053803,37183,35.9608154,-78.6931495,696
tract-37183053804,37183,35.9800072,-78.6646304,672
tract-37183053805,37183,35.959404,-78.6274298,410
tract-37183053806,37183,35.937844,-78.6361198,648
tract-37183053807,37183,35.917303,-78.6664064,890
tract-37183053808,37183,35.9160274,-78.6207817,1116
tract-37183053901,37183,35.9866747,-78.5823516,879
tract-37183053902,37183,36.0259047,-78.6678139,1276
tract-37183054001,37183,35.8584752,-78.632373,1153
tract-37183054004,37183,35.8600448,-78.6105725,828
tract-37183054006,37183,35.8736852,-78.633929,343
tract-37183054007,37183,35.887826,-78.6382786,649
tract-37183054008,37183,35.8506029,-78.5706493,811
tract-37183054011,37183,35.8919172,-78.6128556,513
tract-37183054012,37183,35.8767601,-78.6083296,801
tract-37183054015,37183,35.8640955,-78.5677413,729
tract-37183054016,37183,35.8911196,-78.5846903,890
tract-37183054017,37183,35.8817127,-78.5900885,395
tract-37183054018,37183,35.8598788,-78.589787,662
tract-37183054019,37183,35.9190679,-78.5843628,689
tract-37183054020,37183,35.9103875,-78.5686254,863
tract-37183054021,37183,35.930457,-78.5700539,371
tract-37183054022,37183,35.8775412,-78.5575179,545
tract-37183054023,37183,35.8940765,-78.5456654,1101
tract-37183054106,37183,35.776322,-78.551957,1017
tract-37183054108,37183,35.7732472,-78.4607764,848
tract-37183054109,37183,35.7360142,-78.4777416,793
tract-37183054111,37183,35.8532749,-78.4691633,443
tract-37183054112,37183,35.8171266,-78.4714071,566
tract-37183054113,37183,35.8193403,-78.5113737,785
tract-37183054114,37183,35.7722029,-78.5212487,960
tract-37183054115,37183,35.774759,-78.491564,1440
tract-37183054116,37183,35.8549086,-78.5404982,820
tract-37183054117,37183,35.8400331,-78.5599063,867
tract-37183054118,37183,35.8062032,-78.5503184,789
tract-37183054119,37183,35.8224125,-78.54747,1072
tract-37183054120,37183,35.8651456,-78.4912088,272
tract-37183054121,37183,35.8673763,-78.5191486,1234
tract-37183054203,37183,35.9998282,-78.5412565,969
tract-37183054204,37183,35.997047,-78.5086037,738
tract-37183054206,37183,35.9701916,-78.5283801,797
tract-37183054212,37183,35.9715726,-78.5456427,1065
tract-37183054213,37183,35.9485653,-78.5609024,625
tract-37183054214,37183,35.9216086,-78.4163693,235
tract-37183054215,37183,35.8963561,-78.4674384,712
tract-37183054216,37183,35.9229879,-78.4877196,887
tract-37183054217,37183,35.9250967,-78.5164979,855
tract-37183054218,37183,35.8990708,-78.5225594,1124
tract-37183054219,37183,35.9611018,-78.5093385,501
tract-37183054220,37183,35.9318807,-78.5404725,880
tract-37183054221,37183,35.9630049,-78.4488276,1212
tract-37183054222,37183,35.9419277,-78.4804235,1209
tract-37183054223,37183,35.9892556,-78.4863197,530
tract-37183054224,37183,35.9778462,-78.4970917,575
tract-37183054303,37183,35.8884053,-78.3860355,385
tract-37183054304,37183,35.8623666,-78.3232383,970
tract-37183054305,37183,35.8285031,-78.3280389,723
tract-37183054306,37183,35.8132321,-78.2958987,473
tract-37183054402,37183,35.7682212,-78.3903407,1566
tract-37183054403,37183,35.8370013,-78.411718,675
tract-37183054404,37183,35.8058495,-78.3864795,1597
tract-37183054501,37183,35.7418689,-78.6617984,701
tract-37183054502,37183,35.7394619,-78.6454557,227
tract-37185950101,37185,36.5086411,-78.0221595,638
tract-37185950102,37185,36.449038,-77.9780286,224
tract-37185950103,37185,36.3475818,-78.0095871,453
tract-37185950201,37185,36.5064058,-78.1880145,693
tract-37185950202,37185,36.4652778,-78.2766497,210
tract-37185950300,37185,36.3887489,-78.1582291,785
tract-37185950400,37185,36.3028633,-78.1751765,609
tract-37187950100,37187,35.9156598,-76.5167999,798
tract-37187950201,37187,35.8791358,-76.718794,651
tract-37187950202,37187,35.7620023,-76.7764517,560
tract-37187950300,37187,35.7761039,-76.5809302,291
tract-37189920100,37189,36.3019049,-81.6719619,742
tract-37189920200,37189,36.314662,-81.8153207,779
tract-37189920300,37189,36.2298994,-81.7643221,434
tract-37189920400,37189,36.2484663,-81.6987758,790
tract-37189920500,37189,36.2112999,-81.6856018,136
tract-37189920601,37189,36.1973102,-81.662795,478
tract-37189920602,37189,36.1831344,-81.7108761,451
tract-37189920701,37189,36.2514118,-81.5654927,323
tract-37189920702,37189,36.1727153,-81.5580515,532
tract-37189920703,37189,36.2024053,-81.623126,1085
tract-37189920800,37189,36.1492585,-81.6554511,538
tract-37189920900,37189,36.1860588,-81.8069751,912
tract-37189921000,37189,36.2135427,-81.8791644,263
tract-37191000102,37191,35.4623005,-78.0087882,1031
tract-37191000103,37191,35.5488808,-78.0357325,497
tract-37191000104,37191,35.4998846,-78.0525822,591
tract-37191000200,37191,35.5442294,-77.8945009,509
tract-37191000302,37191,35.3922203,-77.8507003,595
tract-37191000303,37191,35.4386729,-77.8791881,1176
tract-37191000304,37191,35.4880537,-77.9459977,1053
tract-37191000401,37191,35.2923982,-77.8699521,1110
tract-37191000402,37191,35.3194445,-77.9321935,606
tract-37191000500,37191,35.3479164,-77.9625752,47
tract-37191000601,37191,35.3041404,-78.0040677,538
tract-37191000603,37191,35.2533899,-77.9764561,567
tract-37191000604,37191,35.1995605,-77.8996297,293
tract-37191000700,37191,35.1988299,-78.0465722,461
tract-37191000800,37191,35.196479,-78.1064422,490
tract-37191000901,37191,35.3466046,-78.0814298,570
tract-37191000902,37191,35.259635,-78.0793468,655
tract-37191001000,37191,35.2750367,-78.1982835,675
tract-37191001102,37191,35.4160693,-78.0326962,544
tract-37191001103,37191,35.3818717,-78.1024853,590
tract-37191001104,37191,35.4364369,-78.0966402,698
tract-37191001200,37191,35.4082,-77.9731669,642
tract-37191001301,37191,35.3943543,-77.9243671,861
tract-37191001302,37191,35.3790254,-77.9440325,458
tract-37191001401,37191,35.372083,-77.9751852,534
tract-37191001402,37191,35.3618164,-77.9842492,479
tract-37191001500,37191,35.3537976,-77.9976206,436
tract-37191001800,37191,35.3937953,-78.0001921,305
tract-37191001900,37191,35.3882321,-77.9677355,649
tract-37191002000,37191,35.3708504,-78.0145898,228
tract-37193960101,37193,36.2922474,-80.9002601,645
tract-37193960102,37193,36.2492385,-80.971919,712
tract-37193960200,37193,36.3278599,-80.9987835,685
tract-37193960300,37193,36.2293417,-81.0821683,926
tract-37193960401,37193,36.3248681,-81.1595982,848
tract-37193960402,37193,36.2355224,-81.1704384,520
tract-37193960500,37193,36.1964899,-81.1469338,652
tract-37193960600,37193,36.1724031,-81.135575,399
tract-37193960700,37193,36.169598,-81.1884427,528
tract-37193960801,37193,36.1996286,-81.2310723,700
tract-37193960802,37193,36.1543534,-81.2504942,608
tract-37193960901,37193,36.2738771,-81.3512727,508
tract-37193960902,37193,36.134281,-81.4083554,294
tract-37193961001,37193,36.068535,-81.2776579,612
tract-37193961002,37193,36.0846407,-81.1540114,990
tract-37193961100,37193,36.1557282,-81.1156914,505
tract-37193961201,37193,36.1013183,-81.0020103,807
tract-37193961202,37193,36.182028,-80.9554739,485
tract-37195000100,37195,35.7306215,-77.9148705,605
tract-37195000200,37195,35.718926,-77.9161819,97
tract-37195000300,37195,35.7138425,-77.925797,458
tract-37195000401,37195,35.7237476,-77.9385517,701
tract-37195000402,37195,35.7129897,-77.9549306,667
tract-37195000501,37195,35.7416632,-77.9374859,729
tract-37195000502,37195,35.7524181,-77.9488297,926
tract-37195000601,37195,35.7457106,-77.9165413,654
tract-37195000602,37195,35.7698137,-77.9072821,684
tract-37195000701,37195,35.720872,-77.8666343,516
tract-37195000702,37195,35.7498577,-77.8859344,388
tract-37195000801,37195,35.713508,-77.9068295,204
tract-37195000802,37195,35.6792683,-77.8912968,312
tract-37195000900,37195,35.6356934,-77.9324802,503
tract-37195001000,37195,35.6218585,-77.8490015,285
tract-37195001100,37195,35.6635965,-77.749197,253
tract-37195001200,37195,35.7303191,-77.8038149,601
tract-37195001301,37195,35.8082579,-77.8839379,684
tract-37195001302,37195,35.8126338,-77.8061072,353
tract-37195001401,37195,35.8055346,-77.9322078,617
tract-37195001402,37195,35.763359,-77.9813383,735
tract-37195001501,37195,35.7492493,-78.0669092,381
tract-37195001502,37195,35.6999163,-78.0171881,539
tract-37195001600,37195,35.644797,-78.0986508,600
tract-37195001700,37195,35.6433731,-78.0095261,567
tract-37197050101,37197,36.1948359,-80.4832169,887
tract-37197050102,37197,36.2199462,-80.6038373,702
tract-37197050200,37197,36.2167118,-80.7172905,773
tract-37197050300,37197,36.2010112,-80.8243825,1019
tract-37197050401,37197,36.1062991,-80.8256844,620
tract-37197050402,37197,36.0986821,-80.7424915,476
tract-37197050502,37197,36.0923367,-80.5778393,939
tract-37197050503,37197,36.1165639,-80.6874134,557
tract-37197050504,37197,36.1336258,-80.6337373,625
tract-37199960101,37199,35.8000406,-82.231008,798
tract-37199960102,37199,35.965583,-82.2240803,381
tract-37199960200,37199,35.9690297,-82.2959968,665
tract-37199960300,37199,35.8194556,-82.2830778,752
tract-37199960400,37199,35.9708629,-82.4198202,1046
